ID del cliente,Sexo,Edad,Ingresos,Tipo de hogar,Estado civil,Número de hijos,Puntuación de crédito,Tipo de trabajo,Educación,Fecha de inicio de la póliza,Tipo de seguro,Monto del seguro,Fecha del reclamo,Monto del reclamo
1672,Femenino,52,819315,Departamento,Soltero,2,453,Empresario,Posgrado,2022-09-18,Salud,4841,2023-01-22,1907
1673,Femenino,50,823256,Departamento,Viudo,3,801,Empleado,Universidad,2023-02-19,Vida,1151,2022-10-06,362
1674,Femenino,29,334581,Departamento,Soltero,0,835,Empresario,Universidad,2022-07-18,Vida,3185,2022-06-02,2317
1675,Masculino,59,191220,Casa,Viudo,2,594,Independiente,Preparatoria,2023-01-10,Salud,6896,2022-10-24,3429
1676,Femenino,39,897460,Casa,Viudo,0,324,Empleado,Universidad,2022-12-01,Vida,5153,2023-02-28,1884
1677,Masculino,51,194413,Departamento,Divorciado,4,324,Independiente,Universidad,2022-06-08,Vida,8843,2022-12-12,446
1678,Masculino,57,188258,Casa,Casado,3,454,Empresario,Posgrado,2022-06-21,Hogar,5253,2022-12-22,3171
1679,Masculino,34,88923,Departamento,Soltero,3,388,Empleado,Universidad,2022-05-27,Vida,2210,2022-09-27,949
1680,Masculino,60,702837,Departamento,Soltero,1,375,Independiente,Universidad,2023-02-08,Salud,6744,2022-11-03,5539
1681,Masculino,69,289132,Casa,Divorciado,4,662,Independiente,Universidad,2022-06-09,Vida,1047,2022-12-14,359
1682,Masculino,70,270180,Casa,Viudo,5,609,Empresario,Universidad,2022-04-25,Vida,2269,2022-04-18,384
1683,Masculino,51,959895,Departamento,Divorciado,3,692,Independiente,Preparatoria,2022-12-16,Vida,1749,2022-09-02,336
1684,Femenino,72,716814,Departamento,Divorciado,3,848,Empleado,Posgrado,2023-01-16,Salud,9903,2023-01-18,2969
1685,Femenino,69,959664,Casa,Viudo,4,454,Empleado,Posgrado,2022-12-03,Auto,6393,2022-12-23,3903
1686,Femenino,34,482534,Departamento,Divorciado,1,693,Empresario,Posgrado,2022-12-25,Auto,5982,2022-08-16,2257
1687,Femenino,56,240092,Departamento,Soltero,2,748,Independiente,Preparatoria,2022-09-09,Vida,2053,2022-10-21,1038
1688,Masculino,40,30718,Casa,Viudo,3,342,Empleado,Universidad,2022-06-06,Salud,5157,2022-12-30,990
1689,Femenino,56,948394,Casa,Soltero,2,497,Empleado,Posgrado,2022-07-29,Salud,5716,2023-01-28,1607
1690,Femenino,38,336525,Departamento,Casado,0,721,Empleado,Posgrado,2022-12-07,Vida,6991,2022-07-14,2126
1691,Femenino,32,430940,Casa,Soltero,3,530,Empresario,Preparatoria,2022-11-19,Hogar,6738,2022-08-24,2324
1692,Masculino,71,352096,Departamento,Casado,2,649,Independiente,Posgrado,2022-04-29,Hogar,6804,2022-12-18,511
1693,Femenino,63,838434,Casa,Divorciado,3,654,Empleado,Preparatoria,2022-09-23,Vida,4716,2022-05-03,2950
1694,Masculino,77,575721,Casa,Viudo,3,841,Independiente,Preparatoria,2022-03-16,Vida,8674,2022-05-10,7502
1695,Femenino,75,841569,Casa,Casado,0,731,Empresario,Preparatoria,2022-06-08,Hogar,2689,2022-05-04,2619
1696,Femenino,18,481485,Casa,Divorciado,1,786,Empleado,Preparatoria,2022-03-10,Salud,6532,2022-03-19,5503
1697,Masculino,41,684793,Casa,Casado,1,643,Empresario,Posgrado,2022-05-18,Vida,9130,2022-08-25,5569
1698,Masculino,60,454735,Casa,Soltero,5,781,Empresario,Posgrado,2022-07-27,Auto,2793,2022-10-19,1358
1699,Masculino,36,972130,Casa,Divorciado,3,792,Empresario,Universidad,2022-03-11,Vida,4992,2022-10-16,3466
1700,Masculino,28,818792,Departamento,Soltero,0,616,Independiente,Universidad,2022-11-13,Vida,2716,2023-01-16,2251
1701,Femenino,59,124958,Casa,Soltero,0,401,Empleado,Preparatoria,2022-12-28,Hogar,1903,2022-10-19,136
1702,Femenino,63,277544,Casa,Casado,0,504,Empleado,Posgrado,2022-12-19,Vida,6210,2023-02-15,1695
1703,Masculino,25,321566,Departamento,Casado,1,729,Empresario,Universidad,2022-04-24,Auto,6215,2022-06-13,6068
1704,Femenino,51,891810,Casa,Divorciado,0,341,Empleado,Posgrado,2022-04-26,Hogar,4092,2022-12-09,3174
1705,Masculino,50,608869,Casa,Divorciado,5,657,Empleado,Preparatoria,2022-06-27,Auto,1935,2023-01-29,46
1706,Masculino,68,157432,Departamento,Soltero,1,577,Empresario,Preparatoria,2022-10-13,Hogar,2071,2022-08-29,1651
1707,Masculino,49,863114,Casa,Casado,2,554,Empresario,Posgrado,2023-02-01,Hogar,7568,2022-03-08,5843
1708,Masculino,33,160191,Departamento,Soltero,2,799,Independiente,Posgrado,2022-06-11,Auto,8239,2022-06-16,3023
1709,Masculino,79,568455,Departamento,Divorciado,0,616,Empleado,Preparatoria,2022-03-07,Salud,8058,2022-12-31,334
1710,Femenino,53,509508,Departamento,Divorciado,2,711,Independiente,Universidad,2022-08-04,Auto,3895,2022-09-11,2245
1711,Femenino,79,916537,Departamento,Viudo,1,483,Empresario,Posgrado,2022-05-11,Hogar,6539,2022-06-04,6085
1712,Femenino,29,918385,Departamento,Divorciado,1,809,Empleado,Posgrado,2022-11-18,Auto,5426,2022-06-05,3369
1713,Femenino,74,632354,Departamento,Viudo,4,411,Independiente,Preparatoria,2022-06-17,Hogar,1713,2022-04-21,1060
1714,Femenino,38,165672,Casa,Casado,0,701,Independiente,Universidad,2022-04-29,Salud,3641,2022-04-29,1022
1715,Masculino,44,748570,Casa,Viudo,0,849,Independiente,Universidad,2022-05-22,Salud,2522,2022-10-19,1518
1716,Femenino,28,157090,Casa,Viudo,3,751,Independiente,Preparatoria,2022-04-10,Auto,4152,2022-12-10,471
1717,Femenino,41,92974,Departamento,Viudo,1,385,Independiente,Posgrado,2022-07-19,Auto,9009,2022-04-26,2084
1718,Femenino,37,336014,Casa,Casado,4,683,Empleado,Preparatoria,2022-06-12,Auto,7966,2022-09-14,196
1719,Masculino,25,148060,Casa,Viudo,4,340,Independiente,Posgrado,2023-02-14,Auto,7948,2022-09-16,1871
1720,Masculino,25,833982,Departamento,Casado,3,840,Independiente,Posgrado,2023-01-23,Hogar,7837,2022-04-22,7061
1721,Femenino,67,531466,Casa,Soltero,3,849,Empleado,Posgrado,2022-05-17,Auto,3567,2022-08-22,1436
1722,Femenino,44,598520,Departamento,Viudo,1,335,Independiente,Universidad,2023-02-18,Hogar,2070,2022-04-17,1647
1723,Femenino,61,239577,Departamento,Casado,0,708,Empresario,Preparatoria,2022-08-31,Vida,1651,2022-12-04,1252
1724,Masculino,19,607149,Casa,Divorciado,1,424,Empresario,Preparatoria,2022-08-10,Auto,4585,2023-01-14,547
1725,Masculino,24,949992,Casa,Soltero,0,324,Independiente,Posgrado,2022-04-04,Vida,3435,2022-04-14,1942
1726,Femenino,46,396962,Departamento,Divorciado,3,399,Empleado,Preparatoria,2022-06-08,Salud,6072,2023-02-09,3689
1727,Femenino,50,975970,Casa,Soltero,1,472,Empleado,Preparatoria,2022-03-24,Salud,2830,2022-09-28,1758
1728,Masculino,48,308770,Departamento,Viudo,0,644,Empleado,Preparatoria,2023-01-20,Hogar,1157,2022-07-12,1084
1729,Femenino,58,784308,Departamento,Soltero,2,698,Empleado,Preparatoria,2023-02-28,Hogar,8029,2022-12-23,830
1730,Masculino,39,335838,Departamento,Soltero,3,301,Empleado,Preparatoria,2022-03-16,Vida,9568,2023-02-21,7830
1731,Masculino,46,632071,Departamento,Divorciado,0,674,Empresario,Posgrado,2022-09-06,Auto,1450,2022-05-23,666
1732,Masculino,69,344467,Departamento,Viudo,2,718,Empresario,Preparatoria,2022-05-08,Auto,3090,2022-07-01,1634
1733,Masculino,38,182584,Departamento,Soltero,1,719,Independiente,Universidad,2022-10-24,Salud,7346,2023-02-14,3802
1734,Masculino,18,443428,Casa,Divorciado,3,379,Empresario,Universidad,2022-10-04,Hogar,5727,2022-03-30,692
1735,Femenino,78,964707,Casa,Casado,0,732,Independiente,Preparatoria,2022-05-24,Salud,7959,2022-08-27,2077
1736,Femenino,80,861378,Departamento,Casado,0,802,Empresario,Preparatoria,2022-07-12,Vida,1383,2022-07-31,846
1737,Masculino,50,449941,Departamento,Casado,5,684,Empresario,Posgrado,2022-07-13,Hogar,4570,2022-04-07,4512
1738,Masculino,63,28102,Casa,Viudo,3,521,Empleado,Universidad,2022-03-26,Vida,6412,2022-08-22,5685
1739,Femenino,32,466821,Casa,Soltero,4,363,Independiente,Preparatoria,2022-04-05,Salud,6227,2022-08-26,4188
1740,Femenino,19,334960,Casa,Casado,2,664,Empleado,Preparatoria,2023-02-25,Salud,9591,2023-01-22,5712
1741,Masculino,68,434262,Departamento,Casado,5,583,Independiente,Universidad,2022-06-29,Hogar,8886,2023-02-25,1292
1742,Femenino,54,31853,Casa,Divorciado,1,348,Empleado,Posgrado,2022-05-14,Auto,9308,2022-06-28,3387
1743,Femenino,28,364587,Departamento,Viudo,2,335,Empresario,Preparatoria,2022-10-08,Auto,3738,2022-09-08,3147
1744,Femenino,62,757084,Departamento,Soltero,1,796,Empresario,Universidad,2022-11-11,Auto,6377,2022-12-02,1356
1745,Masculino,24,38609,Casa,Viudo,3,739,Independiente,Posgrado,2022-05-12,Vida,1775,2023-01-18,1466
1746,Masculino,49,474729,Departamento,Casado,4,592,Empresario,Posgrado,2023-01-08,Vida,4409,2022-09-21,1912
1747,Masculino,65,840024,Departamento,Divorciado,1,821,Empresario,Posgrado,2022-09-18,Auto,8606,2022-03-24,7224
1748,Masculino,21,854118,Casa,Casado,2,613,Empleado,Posgrado,2022-10-23,Vida,3114,2022-08-20,1566
1749,Femenino,37,210425,Casa,Viudo,4,389,Empleado,Posgrado,2022-11-08,Auto,7902,2022-12-02,1352
1750,Masculino,77,220635,Casa,Soltero,3,590,Empresario,Preparatoria,2022-03-31,Salud,9927,2022-11-14,5404
1751,Femenino,76,924684,Departamento,Viudo,4,397,Empresario,Universidad,2022-05-09,Hogar,5405,2022-09-27,1648
1752,Masculino,67,610717,Casa,Soltero,0,482,Empresario,Posgrado,2022-08-17,Auto,4590,2022-03-19,3956
1753,Masculino,74,87000,Casa,Viudo,3,810,Empresario,Universidad,2022-09-20,Auto,2540,2022-09-29,1145
1754,Femenino,47,292080,Departamento,Casado,0,723,Empresario,Universidad,2022-07-31,Auto,8549,2022-08-22,3346
1755,Masculino,29,917007,Departamento,Viudo,4,661,Independiente,Preparatoria,2022-04-17,Vida,1979,2022-07-12,1470
1756,Femenino,56,456297,Departamento,Viudo,2,681,Empresario,Preparatoria,2022-07-21,Hogar,4316,2022-03-22,3271
1757,Masculino,53,451576,Casa,Viudo,5,504,Independiente,Posgrado,2023-01-22,Salud,8517,2023-01-10,7310
1758,Femenino,58,396216,Departamento,Divorciado,0,780,Empresario,Posgrado,2022-08-12,Auto,9178,2022-10-03,8678
1759,Femenino,75,323932,Departamento,Casado,1,591,Empresario,Universidad,2022-11-26,Salud,9906,2022-09-20,7461
1760,Femenino,70,239779,Casa,Casado,4,585,Independiente,Universidad,2023-03-02,Salud,7713,2022-10-26,5776
1761,Masculino,51,178539,Casa,Viudo,3,327,Empresario,Posgrado,2022-05-25,Hogar,3516,2022-09-30,2977
1762,Femenino,39,627841,Casa,Viudo,1,349,Independiente,Preparatoria,2022-05-23,Vida,8768,2022-12-15,739
1763,Masculino,77,535093,Departamento,Divorciado,3,432,Independiente,Preparatoria,2023-01-14,Hogar,9075,2022-11-30,4742
1764,Femenino,65,120036,Departamento,Divorciado,1,321,Independiente,Preparatoria,2023-02-19,Hogar,1747,2022-10-02,1381
1765,Masculino,50,960341,Departamento,Viudo,2,607,Empresario,Posgrado,2022-05-30,Vida,9150,2022-10-03,2650
1766,Masculino,45,517442,Departamento,Soltero,5,394,Empleado,Preparatoria,2022-12-30,Salud,6365,2022-05-17,294
1767,Femenino,40,689607,Casa,Soltero,2,550,Empleado,Universidad,2022-11-07,Auto,6650,2022-06-17,606
1768,Femenino,35,717992,Departamento,Viudo,5,304,Independiente,Universidad,2022-08-19,Auto,3536,2023-03-02,1177
1769,Masculino,50,867668,Casa,Casado,3,603,Empresario,Preparatoria,2022-03-06,Auto,9298,2022-10-16,4719
1770,Femenino,39,781747,Departamento,Viudo,5,486,Independiente,Preparatoria,2022-11-12,Salud,9989,2022-04-07,9827
1771,Masculino,29,592366,Departamento,Casado,0,407,Empleado,Universidad,2022-12-19,Salud,2392,2022-08-24,752
1772,Femenino,48,323570,Casa,Divorciado,3,319,Empresario,Universidad,2022-07-08,Hogar,5649,2022-04-16,5184
1773,Femenino,33,952278,Departamento,Soltero,2,759,Empleado,Universidad,2023-01-31,Auto,1038,2022-11-25,461
1774,Femenino,18,670493,Departamento,Viudo,5,337,Independiente,Universidad,2022-10-20,Auto,1465,2022-07-30,225
1775,Femenino,29,688257,Casa,Casado,1,786,Empleado,Universidad,2022-05-07,Salud,7047,2023-02-01,5326
1776,Masculino,21,372472,Casa,Soltero,4,470,Empleado,Universidad,2022-07-26,Hogar,4438,2022-06-08,3556
1777,Femenino,55,25233,Casa,Soltero,2,828,Independiente,Universidad,2022-04-24,Salud,9455,2022-11-24,4589
1778,Masculino,64,276918,Casa,Viudo,0,424,Independiente,Universidad,2022-06-30,Hogar,1043,2022-09-29,5
1779,Masculino,21,546365,Departamento,Casado,1,499,Empresario,Posgrado,2022-03-10,Vida,5150,2022-07-19,767
1780,Masculino,19,582848,Departamento,Casado,0,537,Empleado,Preparatoria,2023-01-19,Auto,9264,2022-12-23,5823
1781,Masculino,51,150083,Departamento,Soltero,3,376,Empresario,Preparatoria,2022-11-04,Auto,5613,2022-03-24,3927
1782,Masculino,47,850183,Casa,Casado,3,601,Empresario,Posgrado,2023-02-18,Vida,9803,2022-04-29,7462
1783,Femenino,21,171576,Departamento,Soltero,3,679,Empleado,Posgrado,2022-05-02,Vida,9801,2022-09-22,2535
1784,Femenino,74,37790,Departamento,Soltero,3,525,Empleado,Universidad,2022-08-06,Auto,6428,2022-08-21,682
1785,Masculino,33,96801,Departamento,Divorciado,3,546,Empresario,Preparatoria,2022-12-20,Salud,8256,2022-11-04,1039
1786,Masculino,56,154252,Departamento,Viudo,1,437,Empleado,Posgrado,2022-05-10,Hogar,8534,2023-02-26,5390
1787,Femenino,45,779059,Casa,Divorciado,3,768,Independiente,Posgrado,2022-12-04,Vida,8856,2022-03-12,6709
1788,Masculino,47,617725,Departamento,Soltero,4,531,Empresario,Preparatoria,2022-08-21,Salud,3540,2022-09-05,3516
1789,Masculino,62,594619,Departamento,Soltero,0,614,Independiente,Posgrado,2022-07-14,Hogar,3808,2022-06-25,3220
1790,Masculino,60,917001,Casa,Viudo,4,801,Empleado,Preparatoria,2022-07-19,Auto,4938,2022-06-06,677
1791,Masculino,73,558490,Casa,Viudo,0,845,Empresario,Posgrado,2023-01-25,Salud,4152,2022-10-30,354
1792,Masculino,51,918085,Departamento,Soltero,0,728,Empleado,Universidad,2022-05-16,Hogar,1891,2022-08-29,192
1793,Masculino,69,92506,Departamento,Divorciado,0,310,Empresario,Universidad,2022-04-13,Auto,8177,2022-12-07,3351
1794,Masculino,46,533253,Casa,Viudo,3,705,Empleado,Preparatoria,2022-08-18,Auto,3473,2023-02-01,3077
1795,Masculino,42,625432,Casa,Soltero,4,358,Empresario,Posgrado,2022-03-12,Hogar,6502,2023-02-24,1128
1796,Femenino,63,718222,Casa,Divorciado,1,471,Empresario,Posgrado,2022-06-02,Salud,5535,2022-08-16,1338
1797,Femenino,49,904416,Casa,Viudo,0,434,Empleado,Universidad,2022-11-25,Vida,4814,2022-09-12,476
1798,Femenino,49,795957,Casa,Divorciado,4,330,Empresario,Preparatoria,2022-08-18,Vida,3549,2022-07-13,1302
1799,Masculino,64,300185,Casa,Divorciado,1,364,Independiente,Posgrado,2022-12-09,Hogar,8025,2022-08-24,8
1800,Femenino,33,323374,Departamento,Soltero,0,838,Independiente,Universidad,2023-02-23,Vida,1978,2022-05-19,1268
1801,Femenino,37,819529,Casa,Casado,2,799,Independiente,Preparatoria,2022-09-21,Vida,2676,2022-10-13,657
1802,Masculino,60,762411,Departamento,Soltero,2,590,Empresario,Preparatoria,2022-08-18,Salud,7627,2022-12-09,3701
1803,Masculino,80,548349,Casa,Soltero,3,767,Independiente,Preparatoria,2022-08-14,Vida,3988,2023-02-12,3919
1804,Femenino,47,506960,Casa,Soltero,3,573,Empresario,Posgrado,2022-05-07,Auto,5897,2022-03-12,2476
1805,Femenino,26,575045,Casa,Viudo,5,380,Empleado,Posgrado,2022-06-17,Salud,2980,2022-12-20,117
1806,Masculino,50,312250,Casa,Soltero,1,622,Empresario,Universidad,2022-08-07,Salud,9618,2022-05-06,1214
1807,Masculino,24,203118,Casa,Casado,1,520,Empresario,Posgrado,2022-08-15,Salud,9637,2022-07-14,1196
1808,Masculino,62,424843,Departamento,Divorciado,1,426,Empleado,Preparatoria,2022-07-29,Hogar,7170,2022-08-31,1808
1809,Femenino,77,596252,Casa,Viudo,2,315,Empleado,Preparatoria,2022-07-06,Salud,9238,2022-08-04,5101
1810,Femenino,51,702882,Casa,Casado,2,382,Empresario,Universidad,2023-01-18,Salud,1891,2022-10-14,1387
1811,Femenino,38,358523,Departamento,Casado,1,624,Empleado,Posgrado,2022-11-25,Salud,6616,2022-08-22,2650
1812,Femenino,78,627389,Departamento,Divorciado,1,453,Empresario,Universidad,2022-03-14,Salud,4342,2022-06-28,621
1813,Masculino,35,693746,Casa,Viudo,5,462,Empresario,Preparatoria,2022-09-04,Vida,2706,2022-04-07,914
1814,Masculino,63,899917,Departamento,Divorciado,3,641,Empresario,Universidad,2022-11-06,Salud,7572,2022-04-14,5276
1815,Femenino,26,583423,Departamento,Divorciado,4,685,Independiente,Universidad,2022-08-07,Hogar,9936,2022-03-06,8287
1816,Femenino,76,225293,Departamento,Soltero,5,801,Empresario,Posgrado,2023-01-16,Auto,2467,2022-10-28,1429
1817,Femenino,31,745697,Departamento,Casado,1,561,Independiente,Preparatoria,2022-07-29,Auto,3083,2022-08-29,6
1818,Masculino,28,547229,Casa,Viudo,1,847,Independiente,Posgrado,2022-09-14,Salud,1481,2022-07-02,1376
1819,Femenino,61,137396,Casa,Casado,1,601,Empresario,Posgrado,2022-06-19,Salud,9501,2022-05-20,3610
1820,Masculino,78,717088,Casa,Soltero,5,409,Empresario,Posgrado,2022-03-28,Salud,5638,2022-11-07,4496
1821,Masculino,69,913056,Casa,Divorciado,1,405,Empleado,Preparatoria,2022-11-03,Auto,4982,2022-06-01,2749
1822,Masculino,69,142675,Departamento,Soltero,3,554,Empleado,Posgrado,2022-05-28,Salud,2522,2022-04-29,2266
1823,Femenino,57,452412,Departamento,Viudo,4,736,Empresario,Universidad,2022-08-27,Vida,9942,2022-07-25,8019
1824,Femenino,69,893357,Departamento,Divorciado,0,303,Empresario,Posgrado,2022-10-15,Salud,2130,2022-06-15,118
1825,Femenino,22,111421,Departamento,Viudo,5,537,Empresario,Posgrado,2022-09-07,Salud,5827,2022-11-15,4910
1826,Masculino,60,592190,Departamento,Divorciado,0,432,Empleado,Posgrado,2022-08-22,Vida,7417,2022-05-29,1200
1827,Masculino,74,133150,Casa,Divorciado,3,412,Empresario,Universidad,2022-07-01,Salud,1435,2022-10-12,1206
1828,Masculino,57,604532,Casa,Viudo,2,842,Independiente,Universidad,2023-02-06,Auto,5466,2022-05-01,1880
1829,Masculino,25,22839,Casa,Soltero,4,432,Independiente,Universidad,2022-09-29,Vida,8606,2022-07-06,348
1830,Femenino,79,983657,Casa,Viudo,2,448,Independiente,Preparatoria,2022-10-18,Salud,7418,2022-08-10,446
1831,Masculino,53,798292,Departamento,Viudo,1,454,Independiente,Preparatoria,2022-06-12,Salud,1473,2022-06-21,1044
1832,Masculino,20,65301,Departamento,Divorciado,5,394,Empleado,Universidad,2022-04-30,Auto,7982,2022-05-05,6398
1833,Masculino,24,896156,Casa,Soltero,3,334,Empleado,Preparatoria,2022-06-19,Salud,8445,2022-10-29,6449
1834,Femenino,61,416299,Casa,Casado,0,376,Empleado,Posgrado,2023-03-03,Hogar,4606,2022-11-01,144
1835,Masculino,30,716297,Casa,Viudo,4,796,Empresario,Preparatoria,2022-07-06,Salud,1338,2022-10-21,508
1836,Femenino,78,573882,Departamento,Viudo,1,422,Independiente,Preparatoria,2022-11-30,Salud,5293,2022-03-15,1779
1837,Femenino,55,933261,Departamento,Soltero,0,515,Empresario,Posgrado,2022-04-26,Vida,9482,2022-06-22,1532
1838,Masculino,36,838558,Departamento,Casado,4,844,Independiente,Preparatoria,2022-04-05,Auto,6693,2022-11-14,3282
1839,Femenino,51,713311,Casa,Soltero,4,637,Empresario,Universidad,2023-02-22,Salud,7651,2022-12-09,1883
1840,Femenino,49,237571,Departamento,Viudo,2,699,Empresario,Posgrado,2023-01-19,Hogar,5720,2022-06-16,5648
1841,Femenino,76,616660,Departamento,Casado,2,759,Empleado,Universidad,2022-12-14,Vida,2765,2022-08-18,1246
1842,Masculino,55,535086,Casa,Soltero,0,413,Independiente,Posgrado,2022-10-27,Hogar,6134,2022-11-18,1729
1843,Femenino,78,692294,Departamento,Viudo,3,839,Independiente,Universidad,2022-12-24,Auto,5615,2022-03-22,5602
1844,Masculino,62,765479,Casa,Casado,5,445,Empresario,Posgrado,2022-08-08,Auto,8887,2023-02-19,95
1845,Masculino,53,590707,Casa,Divorciado,1,504,Empleado,Preparatoria,2022-10-04,Auto,8159,2022-03-28,4892
1846,Femenino,22,69238,Casa,Casado,2,584,Empleado,Universidad,2022-10-09,Salud,4618,2022-07-15,2615
1847,Femenino,19,254878,Casa,Divorciado,3,370,Independiente,Posgrado,2022-09-08,Auto,4428,2022-06-01,2293
1848,Femenino,67,978736,Departamento,Viudo,1,522,Independiente,Preparatoria,2023-02-22,Vida,5423,2022-08-24,1547
1849,Femenino,38,368263,Casa,Casado,2,393,Independiente,Posgrado,2022-04-05,Salud,5950,2023-01-05,1656
1850,Femenino,63,413301,Casa,Soltero,2,524,Empresario,Preparatoria,2022-04-11,Auto,9667,2022-09-07,8844
1851,Femenino,45,425504,Departamento,Soltero,5,566,Empleado,Posgrado,2022-04-22,Salud,8776,2022-07-23,4595
1852,Masculino,74,314646,Casa,Soltero,2,469,Empresario,Posgrado,2022-05-04,Auto,5055,2022-10-22,347
1853,Masculino,69,583215,Departamento,Casado,5,583,Independiente,Posgrado,2022-10-30,Salud,7892,2022-07-04,748
1854,Masculino,39,141338,Departamento,Viudo,0,537,Independiente,Posgrado,2022-04-07,Hogar,7047,2022-05-07,6121
1855,Femenino,34,308961,Departamento,Casado,5,825,Empleado,Posgrado,2023-01-16,Salud,1122,2022-11-26,783
1856,Femenino,27,583110,Departamento,Soltero,2,550,Empresario,Preparatoria,2022-08-09,Vida,6585,2022-05-18,1553
1857,Masculino,40,639536,Casa,Casado,2,455,Empleado,Posgrado,2022-07-21,Vida,3280,2022-06-10,3140
1858,Masculino,60,587667,Departamento,Divorciado,5,683,Independiente,Preparatoria,2022-09-05,Salud,7700,2022-06-25,4085
1859,Femenino,45,461622,Departamento,Soltero,5,716,Empresario,Universidad,2022-03-23,Hogar,8425,2022-04-08,3698
1860,Masculino,77,960378,Departamento,Viudo,4,446,Empresario,Universidad,2023-01-19,Auto,3673,2022-10-05,695
1861,Femenino,23,494532,Departamento,Viudo,2,847,Independiente,Posgrado,2022-10-13,Auto,7039,2023-02-02,807
1862,Femenino,28,923045,Departamento,Viudo,4,847,Independiente,Universidad,2022-12-16,Vida,4038,2022-09-10,1994
1863,Masculino,75,88148,Departamento,Casado,4,709,Empresario,Preparatoria,2022-06-25,Vida,4415,2023-02-01,1301
1864,Femenino,51,30792,Casa,Divorciado,4,322,Empleado,Posgrado,2022-11-25,Hogar,6268,2022-12-17,3776
1865,Femenino,50,522136,Casa,Casado,0,340,Independiente,Posgrado,2022-11-25,Vida,5011,2022-05-01,2391
1866,Masculino,73,734421,Departamento,Divorciado,4,418,Independiente,Posgrado,2022-07-02,Salud,6808,2022-12-14,712
1867,Femenino,25,667713,Casa,Divorciado,0,592,Independiente,Universidad,2022-03-18,Salud,2531,2022-11-28,1455
