ID del cliente,Edad,Ingresos,Número de hijos,Puntuación de crédito,Monto del seguro,start_date,start_date_day,start_date_month,start_date_weekday,target,Sexo_Masculino,Tipo de hogar_Departamento,Estado civil_Divorciado,Estado civil_Soltero,Estado civil_Viudo,Tipo de trabajo_Empresario,Tipo de trabajo_Independiente,Educación_Preparatoria,Educación_Universidad,Tipo de seguro_Hogar,Tipo de seguro_Salud,Tipo de seguro_Vida
1765,50,960341,2,607,9150,2022-05-30,30,5,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1766,45,517442,5,394,6365,2022-12-30,30,12,4,0,1,1,0,1,0,0,0,1,0,0,1,0
1767,40,689607,2,550,6650,2022-11-07,7,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1768,35,717992,5,304,3536,2022-08-19,19,8,4,1,0,1,0,0,1,0,1,0,1,0,0,0
1769,50,867668,3,603,9298,2022-03-06,6,3,6,0,1,0,0,0,0,1,0,1,0,0,0,0
1770,39,781747,5,486,9989,2022-11-12,12,11,5,0,0,1,0,0,1,0,1,1,0,0,1,0
1771,29,592366,0,407,2392,2022-12-19,19,12,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1772,48,323570,3,319,5649,2022-07-08,8,7,4,0,0,0,1,0,0,1,0,0,1,1,0,0
1773,33,952278,2,759,1038,2023-01-31,31,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1774,18,670493,5,337,1465,2022-10-20,20,10,3,0,0,1,0,0,1,0,1,0,1,0,0,0
1775,29,688257,1,786,7047,2022-05-07,7,5,5,1,0,0,0,0,0,0,0,0,1,0,1,0
1776,21,372472,4,470,4438,2022-07-26,26,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1777,55,25233,2,828,9455,2022-04-24,24,4,6,0,0,0,0,1,0,0,1,0,1,0,1,0
1778,64,276918,0,424,1043,2022-06-30,30,6,3,0,1,0,0,0,1,0,1,0,1,1,0,0
1779,21,546365,1,499,5150,2022-03-10,10,3,3,0,1,1,0,0,0,1,0,0,0,0,0,1
1780,19,582848,0,537,9264,2023-01-19,19,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0
1781,51,150083,3,376,5613,2022-11-04,4,11,4,0,1,1,0,1,0,1,0,1,0,0,0,0
1782,47,850183,3,601,9803,2023-02-18,18,2,5,0,1,0,0,0,0,1,0,0,0,0,0,1
1783,21,171576,3,679,9801,2022-05-02,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1784,74,37790,3,525,6428,2022-08-06,6,8,5,0,0,1,0,1,0,0,0,0,1,0,0,0
1785,33,96801,3,546,8256,2022-12-20,20,12,1,0,1,1,1,0,0,1,0,1,0,0,1,0
1786,56,154252,1,437,8534,2022-05-10,10,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0
1787,45,779059,3,768,8856,2022-12-04,4,12,6,0,0,0,1,0,0,0,1,0,0,0,0,1
1788,47,617725,4,531,3540,2022-08-21,21,8,6,0,1,1,0,1,0,1,0,1,0,0,1,0
1789,62,594619,0,614,3808,2022-07-14,14,7,3,0,1,1,0,1,0,0,1,0,0,1,0,0
1790,60,917001,4,801,4938,2022-07-19,19,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1791,73,558490,0,845,4152,2023-01-25,25,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0
1792,51,918085,0,728,1891,2022-05-16,16,5,0,0,1,1,0,1,0,0,0,0,1,1,0,0
1793,69,92506,0,310,8177,2022-04-13,13,4,2,0,1,1,1,0,0,1,0,0,1,0,0,0
1794,46,533253,3,705,3473,2022-08-18,18,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0
1795,42,625432,4,358,6502,2022-03-12,12,3,5,1,1,0,0,1,0,1,0,0,0,1,0,0
1796,63,718222,1,471,5535,2022-06-02,2,6,3,0,0,0,1,0,0,1,0,0,0,0,1,0
1797,49,904416,0,434,4814,2022-11-25,25,11,4,0,0,0,0,0,1,0,0,0,1,0,0,1
1798,49,795957,4,330,3549,2022-08-18,18,8,3,0,0,0,1,0,0,1,0,1,0,0,0,1
1799,64,300185,1,364,8025,2022-12-09,9,12,4,0,1,0,1,0,0,0,1,0,0,1,0,0
1800,33,323374,0,838,1978,2023-02-23,23,2,3,0,0,1,0,1,0,0,1,0,1,0,0,1
1801,37,819529,2,799,2676,2022-09-21,21,9,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1802,60,762411,2,590,7627,2022-08-18,18,8,3,0,1,1,0,1,0,1,0,1,0,0,1,0
1803,80,548349,3,767,3988,2022-08-14,14,8,6,1,1,0,0,1,0,0,1,1,0,0,0,1
1804,47,506960,3,573,5897,2022-05-07,7,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0
1805,26,575045,5,380,2980,2022-06-17,17,6,4,0,0,0,0,0,1,0,0,0,0,0,1,0
1806,50,312250,1,622,9618,2022-08-07,7,8,6,0,1,0,0,1,0,1,0,0,1,0,1,0
1807,24,203118,1,520,9637,2022-08-15,15,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1808,62,424843,1,426,7170,2022-07-29,29,7,4,0,1,1,1,0,0,0,0,1,0,1,0,0
1809,77,596252,2,315,9238,2022-07-06,6,7,2,0,0,0,0,0,1,0,0,1,0,0,1,0
1810,51,702882,2,382,1891,2023-01-18,18,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0
1811,38,358523,1,624,6616,2022-11-25,25,11,4,0,0,1,0,0,0,0,0,0,0,0,1,0
1812,78,627389,1,453,4342,2022-03-14,14,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1813,35,693746,5,462,2706,2022-09-04,4,9,6,0,1,0,0,0,1,1,0,1,0,0,0,1
1814,63,899917,3,641,7572,2022-11-06,6,11,6,0,1,1,1,0,0,1,0,0,1,0,1,0
1815,26,583423,4,685,9936,2022-08-07,7,8,6,0,0,1,1,0,0,0,1,0,1,1,0,0
1816,76,225293,5,801,2467,2023-01-16,16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1817,31,745697,1,561,3083,2022-07-29,29,7,4,0,0,1,0,0,0,0,1,1,0,0,0,0
1818,28,547229,1,847,1481,2022-09-14,14,9,2,0,1,0,0,0,1,0,1,0,0,0,1,0
1819,61,137396,1,601,9501,2022-06-19,19,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0
1820,78,717088,5,409,5638,2022-03-28,28,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1821,69,913056,1,405,4982,2022-11-03,3,11,3,0,1,0,1,0,0,0,0,1,0,0,0,0
1822,69,142675,3,554,2522,2022-05-28,28,5,5,0,1,1,0,1,0,0,0,0,0,0,1,0
1823,57,452412,4,736,9942,2022-08-27,27,8,5,0,0,1,0,0,1,1,0,0,1,0,0,1
1824,69,893357,0,303,2130,2022-10-15,15,10,5,0,0,1,1,0,0,1,0,0,0,0,1,0
1825,22,111421,5,537,5827,2022-09-07,7,9,2,0,0,1,0,0,1,1,0,0,0,0,1,0
1826,60,592190,0,432,7417,2022-08-22,22,8,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1827,74,133150,3,412,1435,2022-07-01,1,7,4,0,1,0,1,0,0,1,0,0,1,0,1,0
1828,57,604532,2,842,5466,2023-02-06,6,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1829,25,22839,4,432,8606,2022-09-29,29,9,3,0,1,0,0,1,0,0,1,0,1,0,0,1
1830,79,983657,2,448,7418,2022-10-18,18,10,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1831,53,798292,1,454,1473,2022-06-12,12,6,6,0,1,1,0,0,1,0,1,1,0,0,1,0
1832,20,65301,5,394,7982,2022-04-30,30,4,5,0,1,1,1,0,0,0,0,0,1,0,0,0
1833,24,896156,3,334,8445,2022-06-19,19,6,6,0,1,0,0,1,0,0,0,1,0,0,1,0
1834,61,416299,0,376,4606,2023-03-03,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1835,30,716297,4,796,1338,2022-07-06,6,7,2,0,1,0,0,0,1,1,0,1,0,0,1,0
1836,78,573882,1,422,5293,2022-11-30,30,11,2,0,0,1,0,0,1,0,1,1,0,0,1,0
1837,55,933261,0,515,9482,2022-04-26,26,4,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1838,36,838558,4,844,6693,2022-04-05,5,4,1,0,1,1,0,0,0,0,1,1,0,0,0,0
1839,51,713311,4,637,7651,2023-02-22,22,2,2,0,0,0,0,1,0,1,0,0,1,0,1,0
1840,49,237571,2,699,5720,2023-01-19,19,1,3,0,0,1,0,0,1,1,0,0,0,1,0,0
1841,76,616660,2,759,2765,2022-12-14,14,12,2,0,0,1,0,0,0,0,0,0,1,0,0,1
1842,55,535086,0,413,6134,2022-10-27,27,10,3,0,1,0,0,1,0,0,1,0,0,1,0,0
1843,78,692294,3,839,5615,2022-12-24,24,12,5,0,0,1,0,0,1,0,1,0,1,0,0,0
1844,62,765479,5,445,8887,2022-08-08,8,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1845,53,590707,1,504,8159,2022-10-04,4,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1846,22,69238,2,584,4618,2022-10-09,9,10,6,0,0,0,0,0,0,0,0,0,1,0,1,0
1847,19,254878,3,370,4428,2022-09-08,8,9,3,0,0,0,1,0,0,0,1,0,0,0,0,0
1848,67,978736,1,522,5423,2023-02-22,22,2,2,0,0,1,0,0,1,0,1,1,0,0,0,1
1849,38,368263,2,393,5950,2022-04-05,5,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1850,63,413301,2,524,9667,2022-04-11,11,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1851,45,425504,5,566,8776,2022-04-22,22,4,4,0,0,1,0,1,0,0,0,0,0,0,1,0
1852,74,314646,2,469,5055,2022-05-04,4,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0
1853,69,583215,5,583,7892,2022-10-30,30,10,6,0,1,1,0,0,0,0,1,0,0,0,1,0
1854,39,141338,0,537,7047,2022-04-07,7,4,3,0,1,1,0,0,1,0,1,0,0,1,0,0
1855,34,308961,5,825,1122,2023-01-16,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1856,27,583110,2,550,6585,2022-08-09,9,8,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1857,40,639536,2,455,3280,2022-07-21,21,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1858,60,587667,5,683,7700,2022-09-05,5,9,0,0,1,1,1,0,0,0,1,1,0,0,1,0
1859,45,461622,5,716,8425,2022-03-23,23,3,2,0,0,1,0,1,0,1,0,0,1,1,0,0
1860,77,960378,4,446,3673,2023-01-19,19,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0
1861,23,494532,2,847,7039,2022-10-13,13,10,3,1,0,1,0,0,1,0,1,0,0,0,0,0
1862,28,923045,4,847,4038,2022-12-16,16,12,4,0,0,1,0,0,1,0,1,0,1,0,0,1
1863,75,88148,4,709,4415,2022-06-25,25,6,5,1,1,1,0,0,0,1,0,1,0,0,0,1
1864,51,30792,4,322,6268,2022-11-25,25,11,4,0,0,0,1,0,0,0,0,0,0,1,0,0
1865,50,522136,0,340,5011,2022-11-25,25,11,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1866,73,734421,4,418,6808,2022-07-02,2,7,5,0,1,1,1,0,0,0,1,0,0,0,1,0
1867,25,667713,0,592,2531,2022-03-18,18,3,4,0,0,0,1,0,0,0,1,0,1,0,1,0
1868,78,536800,0,568,1922,2022-06-07,7,6,1,0,0,0,0,0,1,0,1,1,0,0,0,1
1869,35,636041,3,467,1417,2022-05-17,17,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1870,40,812708,4,623,7888,2022-06-18,18,6,5,0,1,0,0,0,1,0,0,1,0,0,0,0
1871,75,883294,2,803,8293,2023-03-02,2,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0
1872,78,429583,4,656,6223,2022-12-05,5,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1873,61,97798,3,401,8580,2022-11-07,7,11,0,0,0,1,0,0,1,1,0,0,1,0,0,1
1874,30,57733,3,745,3838,2022-04-01,1,4,4,0,1,0,0,0,1,0,1,1,0,0,0,0
1875,24,682847,1,469,3249,2022-05-19,19,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0
1876,33,694508,1,470,5499,2023-01-05,5,1,3,1,0,0,0,1,0,1,0,0,1,1,0,0
1877,40,521063,2,464,8766,2022-10-07,7,10,4,0,0,0,0,1,0,0,1,0,1,0,0,1
1878,73,200798,2,334,6030,2022-03-22,22,3,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1879,27,416206,5,605,7583,2022-12-23,23,12,4,0,0,1,1,0,0,0,1,1,0,1,0,0
1880,55,388760,1,312,7463,2022-10-21,21,10,4,0,1,1,1,0,0,0,1,0,1,0,0,1
1881,47,105757,4,489,7439,2022-09-08,8,9,3,1,0,0,0,0,0,0,1,1,0,0,1,0
1882,21,920937,4,418,9422,2023-03-04,4,3,5,0,0,1,0,1,0,0,0,1,0,0,0,1
1883,79,902419,3,416,5376,2022-09-15,15,9,3,1,1,1,0,0,0,0,1,0,0,0,0,0
1884,68,288251,1,613,1010,2022-06-15,15,6,2,0,0,1,0,0,1,0,0,0,0,0,0,1
1885,36,229617,5,495,6883,2022-10-02,2,10,6,0,0,0,0,0,0,1,0,1,0,1,0,0
1886,40,299729,0,327,4728,2023-02-08,8,2,2,0,0,1,1,0,0,0,1,1,0,1,0,0
1887,68,953380,2,519,4790,2022-09-26,26,9,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1888,44,388447,4,576,3742,2022-11-03,3,11,3,0,0,1,0,1,0,1,0,1,0,0,0,0
1889,29,709209,3,848,1055,2023-02-22,22,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
1890,64,287497,0,567,5760,2022-08-14,14,8,6,0,1,0,0,1,0,1,0,0,1,1,0,0
1891,21,24637,1,747,5409,2023-02-02,2,2,3,0,1,0,0,0,1,1,0,1,0,0,0,0
1892,33,427880,5,806,2389,2022-08-05,5,8,4,0,0,0,0,1,0,0,1,1,0,0,1,0
1893,49,237076,2,749,2158,2023-02-15,15,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0
1894,22,66006,5,632,5900,2022-11-24,24,11,3,0,1,0,0,0,0,0,1,1,0,0,1,0
1895,78,649820,2,342,4541,2022-03-25,25,3,4,0,0,1,1,0,0,0,0,0,0,1,0,0
1896,77,331271,3,430,3226,2022-11-27,27,11,6,0,1,0,0,1,0,0,1,1,0,0,1,0
1897,64,93390,3,824,3059,2023-02-06,6,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1898,59,461910,3,465,9717,2022-05-20,20,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0
1899,39,904673,3,309,2683,2022-05-02,2,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1900,39,290971,0,638,2438,2022-10-10,10,10,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1901,44,737928,4,684,2111,2022-04-30,30,4,5,0,0,0,1,0,0,0,1,0,1,0,1,0
1902,80,32583,1,821,7815,2022-04-27,27,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0
1903,33,165785,2,849,6293,2022-06-05,5,6,6,0,1,1,0,0,0,0,1,1,0,0,1,0
1904,18,14628,5,323,5847,2023-01-18,18,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0
1905,36,950968,2,713,3714,2022-11-13,13,11,6,1,0,0,0,0,1,1,0,0,0,1,0,0
1906,80,360832,0,783,2234,2022-08-09,9,8,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1907,59,351127,3,673,2423,2022-06-02,2,6,3,1,0,0,1,0,0,0,1,0,1,1,0,0
1908,21,220864,1,434,3630,2023-01-29,29,1,6,0,1,0,0,1,0,0,1,1,0,1,0,0
1909,38,756885,4,473,1998,2022-09-20,20,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1910,35,377882,1,524,3300,2022-07-10,10,7,6,0,1,0,0,0,1,0,1,1,0,0,1,0
1911,48,186821,1,554,3610,2022-08-14,14,8,6,1,1,1,0,1,0,0,0,0,1,0,1,0
1912,49,379630,5,651,3723,2022-07-26,26,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1913,62,530063,1,840,1943,2022-12-05,5,12,0,1,0,0,0,0,1,1,0,0,1,0,1,0
1914,57,945608,3,650,4936,2022-06-03,3,6,4,0,1,0,1,0,0,0,1,0,1,1,0,0
1915,61,693309,1,551,3484,2022-03-24,24,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0
1916,70,922400,4,452,8796,2022-09-03,3,9,5,0,1,1,0,0,1,0,0,0,0,0,0,1
1917,33,994349,0,579,2503,2022-08-05,5,8,4,0,0,0,0,0,1,1,0,0,1,0,0,1
1918,54,546697,0,613,5347,2022-03-24,24,3,3,0,1,0,1,0,0,0,1,1,0,0,1,0
1919,25,926357,0,591,6967,2022-10-14,14,10,4,0,1,0,0,0,1,0,0,1,0,0,0,0
1920,69,556628,4,372,8360,2022-09-21,21,9,2,0,1,0,1,0,0,0,0,0,1,0,1,0
1921,77,451974,3,574,5847,2022-08-16,16,8,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1922,19,564677,2,436,3481,2022-08-12,12,8,4,0,0,1,1,0,0,0,1,0,0,1,0,0
1923,62,920271,4,817,7610,2022-08-11,11,8,3,0,1,0,0,0,0,0,0,1,0,0,1,0
1924,80,54979,3,557,9007,2022-05-20,20,5,4,0,1,1,0,0,0,1,0,0,1,0,1,0
1925,34,325760,0,418,4747,2022-07-09,9,7,5,0,0,0,1,0,0,0,1,1,0,1,0,0
1926,44,552137,3,476,9279,2022-06-13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,42,932119,4,782,7501,2022-09-07,7,9,2,1,1,1,0,0,0,0,1,0,1,0,0,0
1928,41,267329,4,307,8608,2023-02-25,25,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0
1929,48,771048,5,616,7869,2022-09-04,4,9,6,1,0,0,0,0,0,0,0,0,0,0,0,1
1930,76,103173,3,761,1648,2022-11-22,22,11,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1931,45,938221,5,833,2938,2022-10-28,28,10,4,0,1,1,0,1,0,0,0,1,0,0,1,0
1932,42,727832,4,486,7493,2022-11-11,11,11,4,0,1,0,0,0,1,0,1,0,1,0,0,1
1933,57,104753,3,831,1292,2022-03-18,18,3,4,0,1,1,0,0,1,0,1,0,0,0,0,1
1934,54,430786,0,562,1567,2022-08-08,8,8,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1935,33,552160,1,332,1111,2022-12-03,3,12,5,1,0,0,0,0,1,0,0,0,0,1,0,0
1936,34,586031,3,702,1368,2022-08-31,31,8,2,0,0,1,0,1,0,1,0,0,1,1,0,0
1937,24,22582,5,554,5474,2022-11-10,10,11,3,0,1,0,0,0,1,1,0,0,0,0,0,0
1938,31,563228,3,498,7412,2022-10-22,22,10,5,0,1,0,1,0,0,0,0,0,1,0,0,1
1939,73,52921,5,304,9433,2022-04-11,11,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1940,60,630306,5,437,2306,2023-01-09,9,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1941,20,785730,2,467,6699,2022-07-02,2,7,5,0,0,1,1,0,0,0,1,0,1,0,1,0
1942,27,63283,5,343,5338,2022-03-20,20,3,6,0,0,0,0,1,0,0,0,1,0,0,0,1
1943,75,85341,3,326,2807,2022-06-19,19,6,6,0,0,1,0,0,0,0,1,0,0,0,0,0
1944,79,889028,5,713,3807,2022-04-01,1,4,4,1,0,0,0,0,1,0,1,1,0,0,0,0
1945,67,824765,4,487,9699,2023-01-25,25,1,2,0,0,1,1,0,0,0,0,0,1,0,0,1
1946,18,588904,2,433,3506,2023-01-17,17,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
1947,66,405976,5,549,3893,2022-08-28,28,8,6,0,0,1,0,0,1,0,1,1,0,0,0,0
1948,51,224514,3,322,1990,2023-01-27,27,1,4,1,0,1,1,0,0,0,1,0,1,1,0,0
1949,73,127884,3,656,7724,2022-04-26,26,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1950,29,281100,1,522,9062,2022-11-05,5,11,5,0,1,1,0,1,0,0,0,0,0,1,0,0
1951,48,217171,2,562,2626,2022-03-30,30,3,2,0,1,0,0,0,1,1,0,1,0,0,0,1
1952,35,18888,5,810,9539,2022-06-22,22,6,2,0,0,1,1,0,0,1,0,0,0,1,0,0
1953,46,376447,4,558,7644,2022-12-25,25,12,6,0,1,1,0,0,0,0,0,0,0,0,0,0
1954,69,949231,3,492,4645,2022-06-26,26,6,6,0,0,0,0,0,0,1,0,0,1,0,1,0
1955,36,885748,4,759,8200,2022-11-11,11,11,4,0,1,1,1,0,0,0,1,1,0,0,0,0
1956,21,553812,1,301,5659,2022-05-27,27,5,4,0,0,1,0,0,0,0,1,0,0,0,1,0
1957,19,636210,4,763,2137,2022-03-18,18,3,4,0,1,1,0,0,1,1,0,0,0,0,0,1
1958,36,545233,4,714,7635,2023-02-10,10,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0
1959,30,857007,5,465,5712,2022-08-20,20,8,5,1,0,1,0,1,0,0,0,1,0,0,0,0
1960,35,712859,5,607,6490,2022-11-16,16,11,2,0,1,0,0,1,0,1,0,0,0,0,0,1
1961,47,868863,5,811,3442,2022-08-30,30,8,1,0,0,0,0,0,1,0,1,0,1,1,0,0
1962,45,789788,2,335,2322,2022-08-23,23,8,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1963,46,976246,2,378,8483,2022-03-22,22,3,1,0,1,1,0,0,1,1,0,0,0,1,0,0
1964,43,924774,5,780,5304,2022-05-27,27,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0
1965,59,754697,2,765,8315,2023-01-19,19,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1
1966,76,54760,5,433,2798,2023-01-10,10,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1967,47,143293,0,735,2990,2022-08-08,8,8,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1968,49,425577,3,718,6996,2022-04-02,2,4,5,0,1,0,0,1,0,0,1,0,1,0,1,0
1969,62,675497,4,428,7526,2022-11-13,13,11,6,0,0,0,0,1,0,0,1,0,1,0,0,1
1970,38,562252,1,498,2049,2022-04-01,1,4,4,0,1,1,0,1,0,0,1,0,0,0,0,0
1971,60,846373,0,756,9987,2022-06-29,29,6,2,0,1,0,0,0,0,1,0,0,0,0,1,0
1972,37,331185,3,602,6374,2022-07-21,21,7,3,0,0,0,0,0,0,1,0,0,0,0,0,1
1973,44,827709,4,505,8248,2022-09-11,11,9,6,0,1,0,0,0,1,1,0,0,1,0,0,0
1974,19,75180,5,660,5910,2022-07-23,23,7,5,0,1,0,0,0,1,0,1,0,0,1,0,0
1975,65,81754,3,514,7197,2022-12-26,26,12,0,0,1,1,1,0,0,0,1,1,0,0,1,0
1976,51,543322,2,443,8134,2022-04-05,5,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1977,79,821203,3,667,4760,2022-04-16,16,4,5,0,1,0,0,0,1,0,0,0,0,0,1,0
1978,23,619618,4,752,4986,2023-02-20,20,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1979,42,770515,0,600,5227,2023-02-26,26,2,6,0,1,1,1,0,0,1,0,0,1,1,0,0
1980,61,213892,0,319,2026,2022-11-18,18,11,4,0,1,0,0,1,0,1,0,1,0,0,1,0
1981,38,699171,3,358,2315,2022-03-19,19,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1
1982,75,327338,3,729,9088,2022-11-04,4,11,4,1,1,1,0,0,0,1,0,0,0,0,0,1
1983,37,209672,3,537,8662,2022-06-04,4,6,5,0,1,1,0,0,1,0,1,1,0,0,0,1
1984,36,675874,4,368,6420,2022-12-17,17,12,5,0,1,0,1,0,0,1,0,0,1,0,0,1
1985,66,661040,0,637,7505,2023-02-06,6,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1986,31,346750,2,747,3532,2022-09-30,30,9,4,0,1,1,0,0,1,1,0,0,0,0,0,1
1987,45,793145,5,654,9388,2022-09-21,21,9,2,0,0,1,0,0,1,0,0,1,0,0,1,0
1988,55,349744,4,697,5832,2022-12-13,13,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1989,46,901133,0,494,3717,2022-05-21,21,5,5,0,0,0,0,0,0,1,0,1,0,0,0,1
1990,18,606862,4,402,6520,2023-01-02,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1991,50,759646,5,583,8995,2023-01-28,28,1,5,0,1,1,0,0,1,0,0,0,1,1,0,0
1992,78,857598,5,572,8792,2022-12-25,25,12,6,0,1,0,0,0,1,0,0,1,0,0,0,1
1993,20,593910,3,697,6247,2022-09-10,10,9,5,0,0,1,0,1,0,0,1,0,1,0,0,0
1994,48,614657,2,300,9377,2022-11-13,13,11,6,0,1,1,0,1,0,1,0,0,0,0,0,1
1995,27,836595,1,428,1990,2022-03-27,27,3,6,0,0,1,0,1,0,0,0,1,0,1,0,0
1996,43,206232,0,471,9002,2022-08-27,27,8,5,0,0,1,0,0,1,1,0,0,0,0,0,0
1997,67,544261,2,773,8346,2022-04-20,20,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,68,777401,0,444,9094,2022-12-17,17,12,5,0,1,0,0,1,0,0,1,0,0,1,0,0
1999,41,309576,3,635,3733,2022-09-27,27,9,1,0,1,0,0,0,1,1,0,0,0,0,0,1
2000,38,677703,3,452,5081,2022-05-12,12,5,3,0,0,1,0,1,0,0,1,1,0,0,1,0
2001,58,854690,1,312,8281,2022-03-30,30,3,2,0,0,1,0,1,0,1,0,0,0,0,1,0
2002,51,255218,4,579,1530,2022-04-17,17,4,6,1,0,1,0,0,0,0,0,1,0,0,0,0
2003,73,41220,3,540,5466,2023-02-02,2,2,3,0,1,1,0,1,0,1,0,1,0,0,0,1
2004,75,941667,4,571,2071,2022-04-19,19,4,1,0,0,0,0,0,1,1,0,0,1,0,1,0
2005,19,405729,2,808,2302,2022-09-12,12,9,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2006,57,926866,1,672,4440,2023-02-20,20,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2007,22,204353,0,693,2328,2022-03-08,8,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2008,55,563215,3,697,8246,2022-05-18,18,5,2,0,0,0,0,1,0,0,1,0,1,0,0,0
2009,60,781839,0,531,2514,2022-05-18,18,5,2,0,1,0,1,0,0,1,0,0,1,0,0,1
2010,61,846467,0,789,5656,2022-10-28,28,10,4,0,0,1,0,0,1,0,0,0,0,0,0,1
2011,37,93832,0,538,9676,2022-06-20,20,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2012,59,706859,2,790,6038,2022-08-31,31,8,2,1,1,0,0,1,0,1,0,1,0,0,0,1
2013,20,974822,3,606,7556,2022-12-16,16,12,4,0,1,1,0,0,0,1,0,1,0,0,0,0
2014,21,581175,1,361,5993,2023-03-05,5,3,6,1,0,0,0,1,0,0,1,1,0,1,0,0
2015,63,788664,0,379,2112,2022-07-24,24,7,6,0,1,1,0,0,1,1,0,1,0,0,0,1
2016,47,485591,1,337,4384,2022-07-25,25,7,0,1,0,1,1,0,0,0,1,1,0,0,0,1
2017,37,656030,5,758,5934,2022-12-26,26,12,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2018,18,548421,0,519,3197,2022-08-05,5,8,4,0,1,1,0,0,1,0,1,1,0,0,0,1
2019,22,34401,0,741,3953,2022-11-29,29,11,1,0,1,0,0,0,1,0,1,0,0,0,0,1
